time,flux_flat,trend
1491.6604101031635,1.0,1.012847900390625
1491.681243907015,1.001403773652415,1.012847900390625
1491.7020777110477,0.9986845414637695,1.0109773874282837
1491.7229115151547,1.0013171912466998,1.0096474885940552
1491.7437453193286,1.0,1.0084798336029053
1491.7645791234668,1.0,1.0079355239868164
1491.785412927575,0.9958135075726662,1.0031936168670654
1491.8062467315528,1.0,1.0011022090911865
1491.827080535416,1.0,1.0009171962738037
1491.8479143390648,0.9990303571871346,1.0000057220458984
1491.868748142524,1.0041615546143785,0.9990360736846924
1491.8895819456975,0.9991848014484676,0.9989937543869019
1491.9104157486174,0.995114810953436,0.998830258846283
1491.9312495511874,0.9949904073472274,0.9981793761253357
1491.9520833534457,0.998912880265598,0.9975413680076599
1491.9729171552995,1.0021621347495433,0.9966753125190735
1491.993750956793,0.9959420761774517,0.9965090751647949
1492.0145847578335,0.9963973072250711,0.9964569211006165
1492.0354185584677,0.9977312011889654,0.9962135553359985
1492.0562523586061,1.0044399407034037,0.9955853819847107
1492.0770861583017,0.9955447915490435,0.9950098395347595
1492.097919957464,0.9971980535170161,0.9946422576904297
1492.1187537561461,1.0,0.9945002794265747
1492.1395875542648,1.0025712755692842,0.9939533472061157
1492.1604213518729,0.9972543996469129,0.9939533472061157
1492.181255148887,0.9946869020141199,0.9939533472061157
1492.2020889453645,0.9997245097620032,0.9939507842063904
1492.2229227412224,0.9989773783644279,0.9938948750495911
1492.2437565365217,0.9998149035510148,0.9937518239021301
1492.2645903311768,0.9948427906762493,0.9937518239021301
1492.285424125252,0.9969250957376294,0.9937518239021301
1492.3062579186637,0.9959034665038106,0.9937518239021301
1492.3270917114767,1.0012659253571878,0.9937518239021301
1492.3479255036095,1.0024772094748988,0.9937518239021301
1492.3687592951264,0.994864863097904,0.9937518239021301
1492.3895930859458,1.0001439505760092,0.9937518239021301
1492.410426876136,0.9993681769301328,0.9937518239021301
1492.4312606656151,0.9963262013620243,0.9937518239021301
1492.4520944544524,0.9964775893844607,0.9937518239021301
1492.4729282425644,0.995742841652747,0.9937518239021301
1492.4937620300238,0.9974841038077986,0.9937518239021301
1492.5145958167466,0.9928208848773862,0.9937518239021301
1492.5354296028056,0.9965055997673758,0.9937518239021301
1492.5562633881193,0.9967851015284924,0.9936769604682922
1492.57709717276,0.9953658390428061,0.9936677813529968
1492.5979309566471,0.9943815537167913,0.9936677813529968
1492.6187647398528,0.9941373073607217,0.9935678839683533
1492.6395985222962,0.9991286378320677,0.9935678839683533
1492.6604323040515,0.9952862456216676,0.9935678839683533
1492.6812660850383,0.9969896974555922,0.9931789040565491
1492.7020998653302,0.9948008790137712,0.9931239485740662
1492.7229336448463,1.0044480041387949,0.9931239485740662
1492.7437674236626,0.9970703742170365,0.9931239485740662
1492.7646012016978,1.0036591998318416,0.9930415749549866
1492.785434979029,0.9945707511170335,0.9928784966468811
1492.8062687555735,0.9981418844588553,0.9928784966468811
1492.8271025314084,0.9942321096797242,0.9928784966468811
1492.847936306453,0.998435381708812,0.9928784966468811
1492.8687700807843,1.0027379186271397,0.9928669929504395
1492.8896038543223,0.9994509394662262,0.9928669929504395
1492.910437627143,0.9989290137849853,0.9928669929504395
1492.9312713991658,0.9987947202780915,0.9928669929504395
1492.9521051704708,0.9968395856132096,0.9927021265029907
1492.9729389409733,0.9989022246793366,0.9926367402076721
1492.9937727107533,0.995384083554861,0.9926367402076721
1493.0146064797302,1.0020203941699135,0.9926367402076721
1493.0354402479832,0.9992586623942178,0.9926367402076721
1493.0562740154296,0.9973016142988858,0.9924588203430176
1493.0771077821503,1.001038689284369,0.9926367402076721
1493.0979415480613,0.9974189989203098,0.9927021265029907
1493.1187753132467,0.9964562789451773,0.9926367402076721
1493.1396090776195,1.0057010218941986,0.9926367402076721
1493.1604428412645,1.0013705976747334,0.9927021265029907
1493.1812766040966,0.999283576154432,0.9928784966468811
1493.2021103662003,1.0008795912674093,0.9928784966468811
1493.2229441274883,0.9979412949440271,0.9930415749549866
1493.243777888046,1.0036191049317746,0.9930415749549866
1493.2646116477886,1.0022275064699357,0.9931135177612305
1493.2854454068001,1.0053191556402334,0.9931239485740662
1493.3062791649936,1.0025583048225388,0.9931914210319519
1493.3271129224568,1.004280264996906,0.9931914210319519
1493.3479466791018,1.0008782338964797,0.9931914210319519
1493.3687804350136,1.0024508499685432,0.9935445189476013
1493.389614190109,1.002093958027612,0.9935445189476013
1493.4104479444693,1.0043900450558676,0.9935680031776428
1493.4312816980116,1.0022687530868486,0.993580162525177
1493.45211545082,1.006372571160938,0.9936677813529968
1493.4729492028116,1.0046534161671001,0.9937061667442322
1493.4937829540668,1.0019806399670736,0.9937518239021301
1493.5146167045032,1.00246014020466,0.9937660098075867
1493.5354504542058,0.9982760780523832,0.993962824344635
1493.5562842030872,0.998393104000331,0.9940561652183533
1493.5771179512358,1.002203913571523,0.9940627217292786
1493.5979516985644,0.9985655014613909,0.9940627217292786
1493.6187854451575,1.00021052183452,0.9940627217292786
1493.6396191909319,1.0040282162816543,0.9940627217292786
1493.6604529359718,0.9968934418164317,0.994063675403595
1493.6812866801918,0.9979873599465262,0.9940918684005737
1493.7021204236764,0.999969062170049,0.9941226243972778
1493.7229541663423,0.9994730213176638,0.9940918684005737
1493.7437879082738,0.9989125592600343,0.9941226243972778
1493.7646216493854,0.9964185264839216,0.9941226243972778
1493.7854553897623,1.000409325131484,0.994271993637085
1493.8062891293205,1.0000062945428831,0.994271993637085
1493.8271228681447,1.0009732562257825,0.994271993637085
1493.8479566061483,0.9934953802242653,0.9942782521247864
1493.8687903434193,1.0005048223392248,0.994271993637085
1493.889624079871,1.0056171301728254,0.994271993637085
1493.9104578155882,0.9997766350556713,0.9942782521247864
1493.9312915504877,0.9951924981990227,0.9942782521247864
1493.952125284654,0.9958968811382736,0.9946409463882446
1493.9729590180011,0.9945298540099882,0.9946409463882446
1493.9937927506148,0.998542664705735,0.9946409463882446
1494.0146264824132,1.0043873468851114,0.9946409463882446
1494.0354602134746,0.995658136789725,0.9946409463882446
1494.0562939437214,1.0005947035429206,0.9946409463882446
1494.0771276732326,0.9990219885685139,0.9946789741516113
1494.097961401929,0.995755618547138,0.9946789741516113
1494.1187951298928,0.9984261692153329,0.9946789741516113
1494.13962885704,0.9991203493242109,0.9946409463882446
1494.1604625834525,0.99889531029107,0.9946789741516113
1494.1812963090524,1.0011540067488243,0.9946789741516113
1494.2021300339168,1.0051374213623918,0.9946789741516113
1494.2229637579678,1.0061311093880516,0.9947216510772705
1494.2437974812847,1.0037689664718437,0.9947216510772705
1494.2646312037896,1.0022476939430727,0.9947216510772705
1494.2854649255598,1.0026915881802374,0.9947216510772705
1494.3062986465172,0.9988594760385102,0.9946789741516113
