time,flux
2963.027943516331,1.0571183
2963.0302583468797,1.0289927
2963.0325731774255,1.0370508
2963.0348880079746,1.0340046
2963.0372028385204,1.061996
2963.0395176690695,1.0079306
2963.0418324996162,1.0496162
2963.0441473301635,1.0153584
2963.0464621609594,1.0233488
2963.048776992051,1.0263568
2963.051091823143,1.0437043
2963.0534066542355,1.0112936
2963.055721485329,1.0143806
2963.0580363164195,1.0251987
2963.060351147512,1.0352391
2963.0626659786026,1.0154446
2963.064980809696,1.0525317
2963.0672956407884,1.0421135
2963.06961047188,1.0126734
2963.0719253029715,0.9999852
2963.074240134064,1.0292987
2963.0765549651555,1.0131247
2963.078869796248,1.0087758
2963.0811846273396,1.0279915
2963.0834994584316,1.0102646
2963.085814289525,1.0048758
2963.0881291208543,1.0216157
2963.090443952472,1.0283395
2963.092758784088,1.0221025
2963.0950736157047,1.0327407
2963.0973884473206,1.0249346
2963.0997032789355,1.0269006
2963.1020181105523,1.0506352
2963.104332942168,1.0318446
2963.106647773785,1.0177755
2963.108962605401,1.0542026
2963.1112774370163,1.0118425
2963.113592268632,0.9924527
2963.1159071002494,0.9995607
2963.1182219318644,0.9888314
2963.120536763482,1.0245223
2963.122851595099,1.0292447
2963.1251664267147,1.0271348
2963.12748125833,1.0280443
2963.1297960901734,0.99998856
2963.1321109222895,1.0114794
2963.134425754404,1.0244766
2963.13674058652,1.0484041
2963.1390554186346,1.0344769
2963.1413702507493,0.99176556
2963.143685082865,1.0052634
2963.145999914981,1.0455635
2963.1483147470967,1.0342218
2963.1506295792115,1.0344967
2963.1529444113276,1.0147247
2963.155259243442,1.0216353
2963.1575740755566,0.9983981
2963.1598889076727,0.9858782
2963.1622037397874,1.0276098
2963.164518571903,0.9940534
2963.166833404018,1.026854
2963.1691482361325,1.0440408
2963.171463068463,1.0475566
2963.173777901049,1.0323652
2963.176092733634,1.014021
2963.17840756622,1.0243163
2963.180722398806,1.0163102
2963.1830372313907,0.99844277
2963.185352063976,1.0031844
2963.187666896562,1.0437139
2963.1899817291473,1.0154151
2963.192296561733,1.0067055
2963.194611394318,1.0253513
2963.196926226903,1.022878
2963.1992410594903,1.0054117
2963.2015558920743,0.9894882
2963.2038707246616,1.0390552
2963.206185557245,1.0263038
2963.2085003898324,1.0107915
2963.2108152224173,1.0526534
2963.213130055203,1.0032635
2963.2154448882275,1.0534834
2963.2177597212512,0.9934464
2963.2200745542746,1.0306388
2963.2223893872992,1.0579462
2963.224704220325,1.0346802
2963.227019053348,0.999494
2963.229333886373,1.011474
2963.2316487193953,1.0225483
2963.2339635524213,1.0324209
2963.2362783854437,1.0452843
2963.2385932184698,1.0407417
2963.2409080514935,1.0110093
2963.243222884518,1.0272545
2963.245537717542,1.0317338
2963.2478525505653,1.0619137
2963.25016738359,1.0291339
2963.252482216614,1.0177907
2963.2547970498244,1.0316135
2963.257111883253,1.0259613
2963.2594267166837,1.0477661
2963.2617415501118,1.0511324
2963.2640563835416,1.0491952
2963.2663712169706,1.0046583
2963.268686050401,0.99803615
2963.2710008838308,1.0479195
2963.2733157172597,1.0098323
2963.2756305506887,1.0044912
2963.2779453841185,1.0571932
2963.280260217549,1.034495
2963.282575050978,1.0311761
2963.2848898844077,1.0453975
2963.2872047178357,1.057863
2963.2895195512665,1.0233175
2963.2918343846945,1.0240535
2963.2941492181258,1.0348617
2963.296464051723,1.0173811
2963.298778885525,1.0145254
2963.3010937193226,1.0081574
2963.303408553124,1.0153382
2963.305723386926,1.0153742
2963.308038220725,1.0052356
2963.310353054527,1.0152353
2963.312667888326,1.0187465
2963.3149827221273,1.0345123
2963.317297555925,1.0160046
2963.319612389727,1.0316596
2963.321927223526,1.0136241
2963.3242420573274,1.0049156
2963.326556891126,1.03115
2963.328871724928,1.0049253
2963.331186558728,0.974318
2963.3335013925275,1.0194079
2963.3358162263294,0.99802095
2963.3381310602817,1.0208493
2963.3404458944196,1.0347975
2963.342760728554,1.0118501
2963.345075562692,1.0232773
2963.347390396827,1.0603126
2963.3497052309644,1.0284896
2963.3520200650996,1.0279241
2963.354334899236,1.0113571
2963.3566497333727,1.0326252
2963.358964567509,1.0404991
2963.3612794016444,1.0167152
2963.3635942357814,1.0150158
2963.3659090699193,0.97016585
2963.368223904054,1.062753
2963.3705387381906,1.032594
2963.3728535723258,1.0101819
2963.375168406463,1.0200578
2963.3774832405984,1.0216085
2963.3797980748736,1.0337731
2963.38211290931,1.0209802
2963.384427743749,1.0301967
2963.3867425781864,1.0258349
2963.389057412625,1.0080259
2963.391372247062,1.0398113
2963.3936870814996,1.0419253
2963.3960019159385,0.9978431
2963.3983167503748,0.99581254
2963.400631584814,1.0118617
2963.4029464192504,1.0380594
2963.40526125369,1.0035281
2963.4075760881246,1.0491391
2963.409890922564,1.031015
2963.4122057570025,1.0473052
2963.4145205914397,1.0086975
2963.416835425878,1.0245576
2963.4191502603157,1.0001483
2963.4214650948747,1.0390279
2963.4237799295797,1.0375024
2963.426094764287,1.0413762
2963.428409598991,1.025575
2963.430724433698,0.9841932
2963.4330392684024,1.0099878
2963.435354103109,1.0342299
2963.437668937814,1.0106541
2963.439983772519,1.0000545
2963.442298607225,1.0318037
2963.4446134419304,1.0337867
2963.4469282766363,1.0093341
2963.4492431113413,1.011307
2963.4515579460463,1.0033914
2963.453872780752,1.0103942
2963.4561876154576,1.0080361
2963.4585024501635,1.0167745
2963.46081728487,1.0142778
2963.4631321196807,1.0431651
2963.4654469546226,1.0308299
2963.467761789563,1.0200676
2963.470076624504,1.016052
2963.4723914594447,1.0205975
2963.4747062943857,1.0314678
2963.4770211293257,1.0022423
2963.479335964266,1.0148219
2963.4816507992073,1.0117027
2963.4839656341474,1.0207059
2963.486280469089,1.0455943
2963.4885953040284,1.0303899
2963.490910138971,1.0159054
2963.493224973911,1.0166057
2963.495539808851,1.0212368
2963.4978546437924,0.99371225
2963.5001694787325,1.0274044
2963.502484313674,0.99760413
2963.5047991487068,1.0144386
2963.507113983851,1.0115383
2963.509428818996,1.0321454
2963.5117436541404,0.99608064
2963.5140584892843,1.0117351
2963.5163733244294,1.0243571
2963.518688159576,1.0308768
2963.5210029947198,1.0013313
2963.5233178298636,0.9997981
2963.5256326650087,0.99788827
2963.527947500153,1.0088719
2963.530262335297,0.99590474
2963.532577170442,1.0365447
2963.5348920055862,1.0251716
2963.5372068407314,1.0124624
2963.5395216758757,1.0072985
2963.5418365110195,0.9986642
2963.544151346166,1.0391454
2963.5464661813885,1.0032547
2963.5487810167087,1.0244318
2963.5510958520276,0.9895621
2963.553410687347,1.0240766
2963.5557255226654,1.0265362
2963.558040357984,1.0305089
2963.560355193303,1.029662
2963.562670028622,0.99810636
2963.5649848639414,1.0210278
2963.56729969926,1.0144024
2963.5696145345782,1.0272751
2963.5719293698976,1.0246938
2963.574244205217,1.0245557
2963.576559040536,1.0149602
2963.578873875855,1.0126705
2963.5811887111727,1.0077121
2963.5835035464934,1.0152712
2963.5858183818114,1.0457232
2963.588133217198,1.0483602
2963.590448052663,0.9880135
2963.592762888129,1.0168477
2963.595077723594,1.0191673
2963.597392559059,1.002874
2963.5997073945255,1.0225334
2963.60202222999,1.0235189
2963.6043370654565,0.9995341
2963.606651900921,1.0324967
2963.6089667363876,1.0387138
2963.61128157185,1.0229285
2963.6135964073173,1.0394511
2963.615911242782,1.0348017
2963.6182260782484,1.0054126
2963.620540913714,1.0404311
2963.6228557491795,1.0175408
2963.625170584646,1.0077852
2963.627485420109,1.0139519
2963.629800255631,1.0224395
2963.6321150912154,1.003945
2963.634429926803,1.007061
2963.636744762387,1.025893
2963.639059597974,1.0226678
2963.6413744335587,1.022807
2963.643689269145,1.0307009
2963.6460041047317,1.0241205
2963.648318940317,1.0069872
2963.6506337759033,1.0175121
2963.6529486114882,1.0153259
2963.6552634470754,1.0417285
2963.6575782826603,1.0152707
2963.6598931182475,1.0231373
2963.662207953832,1.0239198
2963.6645227894182,0.9913901
2963.6668376250022,1.0024642
2963.66915246059,1.0022272
2963.671467296218,1.0066614
2963.6737821319016,0.99899864
2963.676096967583,1.0088544
2963.6784118032647,0.99689275
2963.6807266389474,1.0117838
2963.6830414746278,0.98996145
2963.6853563103114,1.0305912
2963.6876711459918,1.0042043
2963.689985981675,1.0137397
2963.6923008173553,1.0282987
2963.6946156530385,1.0277909
2963.6969304887193,1.0165356
2963.6992453244025,1.0125334
2963.7015601600815,1.0098648
2963.7038749957655,0.9909955
2963.7061898314487,1.002305
2963.708504667129,1.030069
2963.7108195028122,0.9980467
2963.7131343385263,1.0161163
2963.715449174283,1.0069644
2963.717764010036,1.0200715
2963.7200788457926,1.0091782
2963.7223936815467,0.9977382
2963.7247085173035,1.0133064
2963.7270233530576,1.002847
2963.7293381888144,0.9999319
2963.731653024568,1.0084543
2963.733967860324,1.0052942
2963.73628269608,1.0109937
2963.738597531835,1.0081172
2963.740912367591,1.0118535
2963.743227203345,1.0114816
2963.745542039102,1.0227346
2963.7478568748556,1.0070221
2963.7501717106115,1.0202292
2963.7524865463665,1.0012249
2963.7548013821465,1.0095944
2963.7571162179524,1.0010961
2963.759431053762,1.0012462
2963.7617458895693,1.0024328
2963.764060725378,1.0156484
2963.7663755611857,1.0197092
2963.768690396994,0.99515015
2963.7710052328025,1.0126281
2963.7733200686084,1.020187
2963.775634904418,1.0032508
2963.7779497402244,0.99986327
2963.780264576034,1.0206469
2963.7825794118403,0.99861366
2963.78489424765,0.9698251
2963.787209083455,1.0063776
2963.7895239192644,0.99068075
2963.7918387550726,0.9831154
2963.7941535908803,1.0003718
2963.796468426704,1.0038346
2963.7987832625445,1.0066227
2963.8010980983872,0.9914893
2963.803412934226,0.98319805
2963.8057277700686,0.9970181
2963.808042605908,1.0066954
2963.810357441751,0.9993768
2963.8126722775905,0.98351777
2963.8149871134333,1.0126758
2963.8173019492738,1.0061246
2963.8196167851156,0.9861779
2963.8219316209565,0.99205464
2963.824246456797,1.0029473
2963.8265612926384,1.0153044
2963.8288761284794,0.9955153
2963.831190964322,1.0083044
2963.8335058001617,1.0157973
2963.8358206360044,0.9835363
2963.838135471851,1.0073645
2963.840450307708,0.9965454
2963.8427651435654,0.98445004
2963.845079979422,0.9899346
2963.847394815279,0.9917269
2963.8497096511355,1.001011
2963.8520244869915,1.0164936
2963.854339322849,0.99828374
2963.856654158705,0.9999483
2963.8589689945625,0.9948998
2963.8612838304184,1.008261
2963.8635986662744,1.0107546
2963.865913502133,0.9891564
2963.868228337988,1.0009375
2963.8705431738463,0.97920823
2963.8728580097027,1.0184728
2963.87517284556,0.99848455
2963.8774876814164,1.0038077
2963.879802517272,0.9940794
2963.8821173531283,0.9910718
2963.8844321889837,1.0025085
2963.8867470248406,1.0026696
2963.889061860696,1.0001714
2963.891376696551,0.98327124
2963.8936915324066,0.9985189
2963.896006368264,0.98443073
2963.8983212041207,1.002189
2963.9006360399762,0.99303466
2963.9029508758326,1.0041088
2963.905265711688,1.0071684
2963.9075805475436,0.98945194
2963.909895383399,1.0060005
2963.9122102192555,0.9993436
2963.914525055112,0.9921628
2963.9168398909674,0.98647904
2963.919154726823,0.9896335
2963.921469562671,0.989674
2963.923784398512,0.98991174
2963.9260992343525,0.9986856
2963.9284140701934,0.9809368
2963.9307289060343,0.99516225
2963.933043741874,1.0004433
2963.9353585777135,0.9917758
2963.9376734135535,0.98375523
2963.939988249394,0.9954783
2963.942303085234,0.99076325
2963.944617921075,0.9955878
2963.946932756914,0.99605346
2963.949247592754,0.98968565
2963.951562428595,1.0052301
2963.9538772644355,0.98337126
2963.9561921002764,0.9786708
2963.9585069361165,1.0074956
2963.960821771957,0.98198414
2963.9631366077833,0.9812636
2963.9654514435933,0.9992841
2963.9677662794047,0.98929846
2963.970081115215,0.9910215
2963.9723959510266,0.99675924
2963.9747107868366,0.9923759
2963.977025622647,0.9892182
2963.9793404584584,1.00408
2963.981655294269,1.0027016
2963.983970130081,1.0013824
2963.9862849658916,0.98786557
2963.9885998017025,0.98530537
2963.990914637513,0.9940973
2963.9932294733235,0.9941993
2963.995544309135,0.97351557
2963.9978591449453,0.995151
2964.0001739807567,0.9745197
2964.0024888165667,0.9974682
2964.004803652358,1.0038804
2964.007118488127,0.9813351
2964.0094333238976,0.98307884
2964.011748159664,0.9726443
2964.0140629954344,0.98828065
2964.0163778312017,0.9954095
2964.018692666972,0.99117047
2964.0210075027403,0.98482203
2964.02332233851,0.9734572
2964.0256371742785,0.98411465
2964.027952010046,0.9950815
2964.0302668458157,0.99438727
2964.032581681584,0.98718613
2964.0348965173534,0.99645185
2964.037211353122,0.98889625
2964.039526188892,0.9881622
2964.0418410246593,0.99215513
2964.044155860429,0.97727954
2964.046470696173,0.9848838
2964.048785531889,0.9869899
2964.0511003676047,0.9811106
2964.0534152033197,0.98437685
2964.055730039034,0.98602194
2964.05804487475,0.98587894
2964.060359710465,0.9870706
2964.0626745461805,0.97768664
2964.0649893818963,0.98531586
2964.06730421761,1.0015063
2964.0696190533267,0.994467
2964.071933889041,0.9905709
2964.0742487247576,0.9737289
2964.0765635604716,0.9766345
2964.0788783961884,0.97297704
2964.081193231903,1.000583
2964.083508067618,0.97723955
2964.085822903334,0.9791148
2964.0881377390197,0.9904984
2964.090452574672,0.9870299
2964.0927674103227,0.99336374
2964.095082245976,0.99112684
2964.0973970816244,0.9786006
2964.0997119172775,0.9806788
2964.1020267529284,0.98369247
2964.1043415885806,0.9933142
2964.10665642423,0.9835159
2964.108971259883,0.96662384
2964.111286095534,1.0010465
2964.1136009311854,0.987003
2964.115915766837,0.9938445
2964.1182306024884,0.9803824
2964.120545438141,0.9848483
2964.122860273791,0.980624
2964.125175109444,0.9802517
2964.127489945094,0.9856008
2964.1298047807136,0.9876672
2964.1321196162903,0.9815466
2964.134434451868,0.97697264
2964.1367492874447,0.9829681
2964.139064123024,0.9852422
2964.141378958601,0.9909082
2964.1436937941803,0.98022485
2964.1460086297575,0.99909127
2964.1483234653356,0.9760664
2964.150638300914,0.99061877
2964.152953136491,0.9910945
2964.1552679720703,0.979807
2964.1575828076466,0.987235
2964.159897643226,0.98407304
2964.1622124788023,0.98155785
2964.1645273143818,0.98257565
2964.1668421499585,0.98442185
2964.1691569855375,0.98579746
2964.171471821077,0.9914453
2964.1737866565722,0.986958
2964.17610149207,0.9894563
2964.178416327564,0.9835477
2964.180731163061,0.99036485
2964.1830459985554,0.97674376
2964.185360834052,0.9950061
2964.187675669545,0.9864147
2964.1899905050423,0.9913912
2964.1923053405367,0.9769941
2964.194620176034,0.9856382
2964.196935011528,0.993684
2964.199249847025,0.990668
2964.201564682519,0.98374146
2964.203879518015,0.99349356
2964.2061943535123,0.9813503
2964.208509189007,0.98900837
2964.2108240245034,0.9796686
2964.213138859956,0.98215294
2964.2154536953635,0.9948673
2964.217768530767,0.9888111
2964.2200833661727,0.9806417
2964.2223982015776,0.98471963
2964.224713036984,0.99231166
2964.227027872387,0.9808275
2964.229342707794,0.98646694
2964.2316575431987,0.9841182
2964.2339723786044,0.9742128
2964.23628721401,0.9866164
2964.238602049415,0.9968362
2964.240916884822,0.9931662
2964.2432317202247,0.9884475
2964.2455465556313,0.9901638
2964.2478613910353,0.9939345
2964.250176226442,0.9770011
2964.252491061846,0.99192417
2964.2548058972084,0.987035
2964.257120732513,0.99797636
2964.2594355678225,0.98341924
2964.2617504031305,0.9830769
2964.2640652384375,0.98800886
2964.266380073747,0.9761452
2964.2686949090526,1.0052358
2964.2710097443623,0.99168795
2964.273324579668,0.9833724
2964.2756394149765,0.9745557
2964.2779542502835,0.98552865
2964.280269085592,0.9996505
2964.2825839208977,0.9966458
2964.284898756207,0.97533816
2964.287213591514,0.97616535
2964.289528426822,0.99265075
2964.2918432621295,0.99638975
2964.2941580974375,0.9918555
2964.296472932697,0.99592656
2964.2987877678997,0.99620646
2964.3011026031045,1.0034211
2964.3034174383065,0.97928107
2964.3057322735112,0.99402016
2964.308047108713,0.99562216
2964.310361943918,0.97919965
2964.3126767791196,0.99313444
2964.3149916143234,0.9956504
2964.317306449527,0.9980743
2964.31962128473,0.9927163
2964.3219361199326,0.99171525
2964.3242509551364,0.9903367
2964.3265657903394,0.99180037
2964.328880625543,1.0023508
2964.331195460747,0.99578065
2964.3335102959486,0.97874707
2964.335825131154,0.99240124
2964.3381399663053,0.98117316
2964.3404548013996,0.9977802
2964.342769636491,0.9980887
2964.3450844715853,0.98117155
2964.3473993066777,0.9951919
2964.3497141417697,0.97768074
2964.3520289768635,0.9830733
2964.354343811956,0.9900628
2964.3566586470492,0.9873328
2964.3589734821417,0.978618
2964.361288317236,0.9856693
2964.363603152327,0.9939136
2964.3659179874203,0.98624134
2964.368232822513,0.9764106
2964.3705476576065,0.9873623
2964.3728624927,1.0035809
2964.3751773277922,0.9898715
2964.377492162884,1.0023849
2964.379806997925,0.9879168
2964.3821218329012,0.99059004
2964.3844366678786,0.98777646
2964.386751502855,0.9846346
2964.389066337831,0.98903334
2964.3913811728094,0.99387836
2964.393696007785,0.9883759
2964.396010842763,1.0076122
2964.3983256777387,1.0017364
2964.400640512717,0.98141855
2964.4029553476935,0.99019533
2964.4052701826695,0.9916224
2964.407585017646,0.9927179
2964.4098998526233,0.98539305
2964.4122146876007,1.0048271
2964.414529522577,0.98567885
2964.416844357553,0.99553275
2964.4191591925296,0.98489815
2964.4214740274515,0.97581285
2964.423788862307,0.97963125
2964.426103697164,0.9950732
2964.4284185320203,0.98658466
2964.430733366875,0.9831662
2964.4330482017303,0.99888086
2964.435363036586,1.0052869
2964.437677871442,0.99664384
2964.4399927062973,0.9823056
2964.4423075411532,0.9858341
2964.4446223760083,0.98502916
2964.446937210864,0.9893976
2964.4492520457197,0.98554516
2964.4515668805752,0.9800837
2964.453881715431,0.98396397
2964.4561965502876,0.98568964
2964.458511385143,0.9993725
2964.4608262199986,1.0059875
2964.4631410547963,0.99404424
2964.4654558895268,1.0037171
2964.4677707242563,0.9861086
2964.4700855589867,0.9896268
2964.472400393716,0.99280596
2964.4747152284453,0.9786124
2964.477030063176,0.9990481
2964.4793448979053,1.0039246
2964.4816597326358,0.99464726
2964.483974567365,0.9919632
2964.486289402096,0.999838
2964.4886042368257,0.9941401
2964.490919071556,0.9929264
2964.4932339062857,0.9781385
2964.4955487410148,0.99395174
2964.4978635757448,0.9930459
2964.5001784104743,0.9864486
2964.502493245204,0.99991924
2964.504808079875,0.99135804
2964.5071229144746,0.99227065
2964.5094377490736,0.9914303
2964.5117525836736,0.98072183
2964.514067418274,0.992541
2964.5163822528743,0.99035186
2964.5186970874747,0.9897891
2964.521011922074,0.99296683
2964.523326756673,1.0050015
2964.5256415912727,0.98891234
2964.527956425873,0.9881243
2964.530271260472,0.99268955
2964.5325860950725,0.99898577
2964.534900929672,0.97493243
2964.537215764271,0.9948925
2964.5395305988714,0.99653155
2964.541845433471,1.0071657
2964.544160268072,0.99007577
2964.54647510261,0.9896852
2964.548789937077,0.99229294
2964.5511047715418,0.9886121
2964.553419606007,0.98081523
2964.5557344404733,0.9793803
2964.5580492749386,0.996336
2964.5603641094053,0.9840434
2964.5626789438707,0.9690834
2964.5649937783355,0.9971809
2964.5673086128018,0.9941231
2964.5696234472675,0.98155653
2964.5719382817338,0.9887148
2964.5742531162,0.97869474
2964.576567950664,0.9888872
2964.5788827851316,0.979949
2964.581197619597,0.98960865
2964.583512454063,0.98720735
2964.5858272885284,1.0035819
2964.5881421229324,0.9791854
2964.59045695726,0.9960338
2964.5927717915874,0.9778353
2964.5950866259154,0.9906031
2964.5974014602443,0.9805302
2964.5997162945723,0.99130076
2964.6020311289008,0.98757476
2964.6043459632306,0.9775128
2964.6066607975563,0.99178404
2964.608975631886,0.97983396
2964.6112904662145,0.9871978
2964.6136053005425,0.9904502
2964.61592013487,0.9869524
2964.618234969199,0.98832285
2964.6205498035265,1.0011947
2964.6228646378554,0.99528944
2964.6251794721834,0.98710465
2964.6274943065114,0.9908936
2964.6298091407766,0.99402094
2964.6321239749623,0.99529374
2964.634438809151,0.98618424
2964.636753643337,0.9779016
2964.639068477526,0.9898807
2964.641383311713,0.97838014
2964.6436981459,0.9797922
2964.646012980088,0.97935915
2964.648327814275,0.9929028
2964.650642648463,0.99123573
2964.65295748265,0.9768287
2964.6552723168365,0.9934746
2964.6575871510245,0.99600315
2964.6599019852124,0.9971414
2964.6622168193994,0.97648567
2964.6645316535873,0.9938328
2964.6668464877735,1.0001516
2964.6691613219623,0.9753758
2964.6714761560834,0.98712045
2964.6737909901276,0.9978651
2964.676105824171,0.98284745
2964.678420658215,0.9885768
2964.680735492258,0.98793495
2964.683050326301,0.9880079
2964.685365160344,1.0083971
2964.6876799943884,0.9939023
2964.6899948284336,1.0001726
2964.692309662476,1.001934
2964.6946244965206,0.9917643
2964.6969393305617,0.9970082
2964.699254164607,0.99285233
2964.7015689986492,0.9798433
2964.7038838326944,0.9853857
2964.706198666738,0.9856473
2964.7085135007815,0.9855501
2964.7108283348243,0.99225783
2964.713143168801,0.98651284
2964.715458002699,1.0003501
2964.717772836595,0.9848751
2964.7200876704937,0.99504787
2964.722402504389,0.9885996
2964.724717338288,0.98146677
2964.727032172183,0.98621863
2964.729347006081,1.001513
2964.7316618399773,0.99160194
2964.733976673875,1.001358
2964.7362915077724,0.99304616
2964.738606341669,0.99646896
2964.7409211755653,0.9867905
2964.743236009463,0.9871558
2964.7455508433604,1.006755
2964.7478656772573,0.9992533
2964.750180511155,0.99300927
2964.75249534505,0.9998746
2964.7548101788807,1.002467
2964.7571250126275,0.9867071
2964.759439846377,0.9876106
2964.761754680123,0.99293154
2964.764069513873,0.9869292
2964.7663843476203,0.9796956
2964.768699181368,0.98446655
2964.771014015116,0.99641526
2964.773328848864,0.9910784
2964.7756436826135,0.9892065
2964.77795851636,0.99214697
2964.7802733501094,0.9860377
2964.7825881838558,0.99052566
2964.7849030176044,0.9879825
2964.7872178513508,0.985308
2964.7895326851003,0.97844005
2964.7918475188467,1.0036254
2964.7941623525962,0.991106
2964.796477186275,0.99236584
2964.798792019872,0.97971565
2964.8011068534684,0.9845916
2964.8034216870637,0.9900494
2964.8057365206623,0.9809188
2964.8080513542573,1.0003955
2964.8103661878554,0.99435997
2964.8126810214508,1.000667
2964.814995855049,0.995692
2964.817310688644,0.9883413
2964.819625522241,0.9903391
2964.8219403558373,0.9858496
2964.8242551894346,0.98414147
2964.82657002303,0.98878574
2964.8288848566276,0.99104017
2964.8311996902235,0.9773217
2964.8335145238207,0.9812078
2964.835829357418,0.99625343
2964.838144190944,1.0084476
2964.840459024388,0.9760277
2964.8427738578293,1.0050906
2964.8450886912747,0.9812197
2964.847403524716,0.9822172
2964.8497183581603,0.9894696
2964.8520331916025,0.9818344
2964.854348025047,0.98731
2964.8566628584877,0.987264
2964.858977691932,0.995111
2964.861292525377,0.9987191
2964.8636073588186,0.98971707
2964.8659221922635,0.99076533
2964.868237025705,0.9945612
2964.8705518591496,0.9989275
2964.8728666925904,0.98279494
2964.875181526035,0.9922499
2964.877496359477,0.9833465
2964.8798111928504,0.98875755
2964.8821260261366,0.9942163
2964.8844408594264,0.9931627
2964.8867556927125,0.99734795
2964.8890705260005,0.9830355
2964.89138535929,1.001339
2964.8937001925765,0.991583
2964.896015025866,0.9868115
2964.898329859152,0.9837531
2964.900644692441,0.991679
2964.9029595257275,0.9854448
2964.905274359016,0.99896026
2964.9075891923035,0.9884154
2964.9099040255915,0.9907849
2964.9122188588776,1.0035987
2964.914533692167,0.9948172
2964.9168485254536,0.9883833
2964.9191633587425,0.98668957
2964.9214781919604,0.9871744
2964.9237930250897,0.98891646
2964.9261078582203,1.001035
2964.9284226913496,0.9850859
2964.9307375244816,0.9809929
2964.9330523576114,0.9828969
2964.9353671907434,1.0052704
2964.937682023872,0.9898644
2964.939996857004,0.9861268
2964.9423116901335,0.99589324
2964.944626523265,0.9847949
2964.946941356394,0.99794066
2964.9492561895263,0.99225557
2964.9515710226583,0.9908717
2964.953885855787,0.9918077
2964.956200688919,0.9902321
2964.958515522049,0.9961182
2964.960830355181,0.98837876
2964.9631451882365,0.9962114
2964.9654600212098,0.98785794
2964.9677748541803,1.0010302
2964.9700896871536,0.9879684
2964.972404520124,0.9758214
2964.9747193530975,0.98480445
2964.9770341860676,0.99205756
2964.97934901904,0.99244636
2964.981663852013,0.9827408
2964.9839786849843,0.9860289
2964.9862935179576,0.99548125
2964.988608350928,0.99665654
2964.9909231839015,0.9909878
2964.9932380168716,0.9922723
2964.995552849844,0.98691237
2964.9978676828155,0.9998973
2965.0001825157888,0.9910353
2965.002497348758,0.99595344
2965.004812181659,1.0035299
2965.0071270144686,0.98918843
2965.009441847282,0.99287957
2965.011756680093,0.98943
2965.0140715129055,0.9882476
2965.0163863457183,0.9940893
2965.0187011785274,0.986538
2965.0210160113406,0.9863696
2965.023330844151,0.99034566
2965.025645676964,0.9917721
2965.0279605097744,0.99470776
2965.0302753425876,1.0010633
2965.0325901753963,0.9924178
2965.0349050082095,0.99568564
2965.037219841021,0.9831204
