time,flux
1507.5772424435554,0.9957744
1507.5980758435355,0.99672323
1507.6189092427717,0.9952184
1507.6397426411834,0.9971918
1507.6605760388532,0.9995286
1507.6814094357005,0.99546283
1507.7022428318053,0.99765295
1507.7230762270867,0.994916
1507.7439096216272,0.9969727
1507.7647430153465,0.99876684
1507.785576408322,0.99585074
1507.806409800477,0.996516
1507.8272431918906,0.99998283
1507.8480765824831,0.99556303
1507.889743361364,1.0041803
1507.9105767496535,0.9944487
1507.931410137123,0.9998443
1507.952243523853,0.9989451
1507.9730769097607,1.00074
1507.9939102949295,0.9976224
1508.0147436792784,0.99930435
1508.0355770628876,0.99745107
1508.0564104456762,0.99950206
1508.0772438277265,0.99987936
1508.0980772089588,0.9972115
1508.1189105894484,0.99736094
1508.1397439691227,0.99402046
1508.1605773480567,1.0031295
1508.1814107261725,1.0004451
1508.2022441035483,0.9990296
1508.2230774801073,0.9980477
1508.2439108559274,0.996104
1508.2647442309299,0.9965252
1508.2855776051929,1.0010211
1508.3064109786405,0.9981676
1508.327244351349,1.0036371
1508.3480777232392,0.9975691
1508.3689110943924,1.0002637
1508.3897444647287,0.9967492
1508.4105778343271,0.997976
1508.4314112031077,0.9964117
1508.4522445711527,0.9992077
1508.4730779383801,0.99753356
1508.4939113048713,0.9981837
1508.5147446705428,1.0002385
1508.5355780354803,0.99800014
1508.5564113995993,1.0037
1508.5772447629824,0.9945224
1508.5980781255482,1.0030239
1508.6189114873791,0.9953067
1508.639744848393,1.0024183
1508.6605782086701,0.9969824
1508.6814115681302,1.0041436
1508.7022449268557,0.9971112
1508.7230782847626,0.9951465
1508.7439116419355,0.9968565
1508.764744998291,0.9993693
1508.7855783539117,1.0051961
1508.8064117087138,1.0001109
1508.8272450627835,1.0031258
1508.8480784160347,0.9968185
1508.8689117685503,1.0008957
1508.8897451202492,1.0000386
1508.9105784712137,1.0010393
1508.9314118213608,1.0016809
1508.9522451707726,1.0015714
1508.9730785193674,1.0030231
1508.9939118672282,1.0069222
1509.0147452142703,1.0055516
1509.0355785605798,1.0041384
1509.056411906071,1.0001801
1509.0772452508263,1.0
1509.098078594765,0.9988336
1509.1189119379692,1.0043101
1509.1397452803558,0.9996292
1509.1605786220066,1.0035332
1509.1814119628407,1.0029445
1509.202245302941,1.0039021
1509.2230786422203,1.0002321
1509.243911980768,1.0031431
1509.2647453184964,1.0038351
1509.2855786554887,1.0009724
1509.3064119916642,1.0045539
1509.3272453271045,1.0001642
1509.348078661726,1.0024949
1509.3689119956116,1.0003188
1509.3897453286818,1.006018
1509.4105786610132,0.9979357
1509.431411992527,1.0006574
1509.452245323304,1.0001336
1509.473078653264,1.0020087
1509.4939119824853,0.99957937
1509.5147453108905,1.0033545
1509.5355786385571,1.0012531
1509.5564119654057,1.0012678
1509.5772452915166,0.99999696
1509.5980786168109,0.99963075
1509.6189119413636,1.001832
1509.639745265101,0.9970792
1509.6605785880986,0.9982321
1509.681411910278,0.9994343
1509.702245231717,0.9979852
1509.7230785523382,1.0016471
1509.74391187222,0.9985385
1509.7647451912815,0.9980271
1509.7855785096042,1.0015823
1509.8064118271086,1.0013138
1509.8272451438693,0.99992335
1509.8480784598132,0.9980244
1509.8689117750157,0.99600774
1509.8897450893967,0.99978507
1509.9105784030378,0.9982912
1509.931411715858,0.9981144
1509.9522450279358,0.9991683
1509.973078339193,0.9976022
1509.9939116497087,0.9954329
1510.0147449594015,0.99443805
1510.035578268353,0.99862385
1510.056411576483,0.9992906
1510.0772448838673,1.0011513
1510.0980781904316,1.0004783
1510.1189114962517,1.0015048
1510.1397448012474,1.0024769
1510.1605781055002,1.0052755
1510.1814114089289,1.0038091
1510.2022447116124,0.99815327
1510.223078013472,1.0060761
